date,rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,season_spring,season_summer,season_autumn,season_winter
03/10/2018,497,3,0.3197969543147208,0.7959183673469388,0.08108108108108107,1907,8.8,0,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,284,4,0.30710659898477155,0.8163265306122449,0.16216216216216214,1834,8.7,0,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,173,5,0.29949238578680204,0.8367346938775511,0.14864864864864866,1878,8.8,0,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,278,6,0.2893401015228427,0.8571428571428571,0.040540540540540536,1742,8.7,0,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,440,7,0.28426395939086296,0.8673469387755102,0.040540540540540536,1593,8.7,0.02,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,762,8,0.29949238578680204,0.7448979591836735,0.13513513513513511,1649,7.1,0.49,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,966,9,0.3654822335025381,0.6224489795918368,0.09459459459459459,1340,6.9,1.21,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1113,10,0.4390862944162437,0.5408163265306123,0.09459459459459459,1406,7.6,1.83,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1248,11,0.5152284263959391,0.46938775510204084,0.21621621621621623,1409,8.2,2.29,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1634,12,0.5431472081218274,0.40816326530612246,0.18918918918918917,1973,7.2,2.53,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1849,13,0.5710659898477157,0.40816326530612246,0.35135135135135137,1854,8.2,2.64,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1995,14,0.5939086294416244,0.35714285714285715,0.21621621621621623,1972,7,2.51,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,2200,15,0.6116751269035534,0.3469387755102041,0.27027027027027023,1996,7.2,2.14,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,2112,16,0.6091370558375635,0.3469387755102041,0.36486486486486486,2000,7.1,1.62,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,2400,17,0.5913705583756346,0.3673469387755102,0.22972972972972971,1960,7.3,0.95,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,2235,18,0.5456852791878173,0.4387755102040816,0.24324324324324323,2000,8.3,0.26,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1792,19,0.5076142131979695,0.5,0.2027027027027027,2000,8.9,0,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1744,20,0.4720812182741117,0.5612244897959183,0.2027027027027027,2000,9.3,0,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1594,21,0.44670050761421326,0.6020408163265306,0.21621621621621623,2000,9.4,0,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1393,22,0.4289340101522842,0.6428571428571429,0.02702702702702703,2000,9.8,0,0,0,Autumn,Holiday,Yes,0,0,1,0
03/10/2018,1033,23,0.40862944162436554,0.6428571428571429,0.08108108108108107,2000,9,0,0,0,Autumn,Holiday,Yes,0,0,1,0
05/10/2018,973,0,0.48223350253807107,0.6530612244897959,0.25675675675675674,2000,12,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,735,1,0.4720812182741117,0.673469387755102,0.22972972972972971,2000,12.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,515,2,0.4619289340101523,0.6530612244897959,0.27027027027027023,2000,11.2,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,329,3,0.4568527918781726,0.6224489795918368,0.24324324324324323,2000,10.3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,221,4,0.44923857868020306,0.5816326530612245,0.17567567567567569,2000,9,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,223,5,0.44670050761421326,0.5816326530612245,0.14864864864864866,2000,8.9,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,531,6,0.44923857868020306,0.5612244897959183,0.2027027027027027,2000,8.5,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,282,7,0.44923857868020306,0.5714285714285714,0.17567567567567569,2000,8.8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,208,8,0.4289340101522842,0.7346938775510204,0.17567567567567569,2000,11.8,0.04,0.3,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,47,9,0.4137055837563452,0.8673469387755102,0.24324324324324323,942,13.7,0.13,1.2,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,33,10,0.401015228426396,0.9081632653061225,0.24324324324324323,742,13.9,0.18,1.5,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,29,11,0.40862944162436554,0.9081632653061225,0.3243243243243243,1112,14.2,0.4,1.5,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,23,12,0.42131979695431476,0.9183673469387755,0.22972972972972971,518,14.9,0.51,2,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,22,13,0.4289340101522842,0.9693877551020408,0.21621621621621623,325,16,0.48,4,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,17,14,0.4365482233502538,0.9693877551020408,0.21621621621621623,553,16.3,0.48,2.5,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,8,15,0.4365482233502538,0.9795918367346939,0.08108108108108107,213,16.5,0.26,4,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,28,16,0.434010152284264,0.9897959183673469,0.22972972972972971,382,16.6,0.15,6,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,66,17,0.4289340101522842,0.9897959183673469,0.28378378378378377,728,16.4,0.08,5.5,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,74,18,0.42385786802030456,0.9795918367346939,0.21621621621621623,1461,16,0.03,1,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,55,19,0.42131979695431476,0.9795918367346939,0.3243243243243243,1072,15.9,0,1.5,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,44,20,0.4187817258883249,0.9795918367346939,0.36486486486486486,1047,15.8,0,1,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,32,21,0.4187817258883249,0.9795918367346939,0.2972972972972973,963,15.8,0,1.5,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,23,22,0.41116751269035534,0.9387755102040817,0.35135135135135137,1771,14.8,0,1.5,0,Autumn,No Holiday,Yes,0,0,1,0
05/10/2018,4,23,0.4137055837563452,0.9285714285714286,0.24324324324324323,1811,14.8,0,0.5,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,5,7,0.4187817258883249,0.9897959183673469,0.31081081081081074,364,16,0,9.5,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,6,8,0.42131979695431476,0.9897959183673469,0.27027027027027023,457,16.1,0.01,9,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,5,9,0.42385786802030456,0.9897959183673469,0.3918918918918919,550,16.2,0.05,6,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,2,10,0.43147208121827413,0.9897959183673469,0.2027027027027027,676,16.5,0.15,6,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,20,11,0.44416243654822335,0.9693877551020408,0.27027027027027023,1214,16.6,0.35,3.5,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,130,12,0.4568527918781726,0.9387755102040817,0.3918918918918919,1999,16.6,0.45,1,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,529,13,0.44923857868020306,0.9081632653061225,0.6756756756756757,2000,15.8,0.62,0.5,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,941,14,0.48984771573604063,0.8061224489795918,0.48648648648648646,2000,15.5,1.36,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,1236,15,0.5329949238578681,0.6836734693877551,0.554054054054054,2000,14.6,2.05,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,1601,16,0.5456852791878173,0.6326530612244898,0.45945945945945943,2000,13.9,1.26,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,1870,17,0.535532994923858,0.6530612244897959,0.16216216216216214,2000,14,0.4,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,2012,18,0.5203045685279188,0.673469387755102,0.16216216216216214,2000,13.9,0.16,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,1761,19,0.5,0.7346938775510204,0.08108108108108107,2000,14.5,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,1567,20,0.49238578680203043,0.6836734693877551,0.10810810810810811,2000,13.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,1731,21,0.46954314720812185,0.7959183673469388,0.013513513513513514,2000,14.5,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,1459,22,0.44923857868020306,0.7959183673469388,0.040540540540540536,2000,13.8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
06/10/2018,1162,23,0.4289340101522842,0.8571428571428571,0.12162162162162161,2000,14.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1049,0,0.4137055837563452,0.8775510204081632,0.040540540540540536,2000,13.9,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,768,1,0.40609137055837563,0.8979591836734694,0.16216216216216214,2000,14,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,538,2,0.39847715736040606,0.8979591836734694,0.05405405405405406,2000,13.7,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,372,3,0.3934010152284264,0.8979591836734694,0.22972972972972971,1998,13.5,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,255,4,0.383248730964467,0.9183673469387755,0.16216216216216214,850,13.4,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,146,5,0.383248730964467,0.9081632653061225,0.14864864864864866,1615,13.2,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,189,6,0.3756345177664975,0.9081632653061225,0.02702702702702703,1490,12.9,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,345,7,0.36294416243654826,0.9081632653061225,0.08108108108108107,1165,12.5,0.03,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,589,8,0.37055837563451777,0.7244897959183674,0.13513513513513511,1896,9.3,0.43,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,753,9,0.41116751269035534,0.6122448979591837,0.25675675675675674,1899,8.4,1.16,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,932,10,0.4593908629441625,0.5714285714285714,0.35135135135135137,1720,9.1,1.79,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1188,11,0.484771573604061,0.5714285714285714,0.3243243243243243,1802,10.1,2.15,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1516,12,0.5025380710659899,0.46938775510204084,0.33783783783783783,1837,7.8,2.3,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1714,13,0.5101522842639594,0.41836734693877553,0.4054054054054054,1963,6.4,2.34,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1987,14,0.5126903553299492,0.42857142857142855,0.37837837837837834,1832,6.8,1.87,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,2167,15,0.5177664974619289,0.3673469387755102,0.37837837837837834,2000,4.8,1.56,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,2270,16,0.5253807106598984,0.3469387755102041,0.27027027027027023,2000,4.2,1.23,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,2255,17,0.49238578680203043,0.32653061224489793,0.43243243243243246,2000,2.2,0.63,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,2069,18,0.4543147208121827,0.29591836734693877,0.37837837837837834,2000,-0.4,0.16,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1608,19,0.42131979695431476,0.3673469387755102,0.18918918918918917,2000,1.4,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1519,20,0.3934010152284264,0.37755102040816324,0.25675675675675674,2000,0.8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1385,21,0.3654822335025381,0.3673469387755102,0.13513513513513511,2000,-0.5,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,1160,22,0.34517766497461927,0.3877551020408163,0.2027027027027027,2000,-0.4,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
07/10/2018,840,23,0.32690355329949244,0.3877551020408163,0.2027027027027027,2000,-1.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,711,0,0.3121827411167513,0.4489795918367347,0.10810810810810811,2000,0.3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,390,1,0.2969543147208122,0.5306122448979592,0.14864864864864866,2000,2.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,265,2,0.2817258883248731,0.5714285714285714,0.18918918918918917,2000,2.6,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,192,3,0.2741116751269036,0.6020408163265306,0.06756756756756756,2000,3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,123,4,0.2639593908629442,0.6224489795918368,0.08108108108108107,2000,3.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,215,5,0.2487309644670051,0.6428571428571429,0.06756756756756756,2000,3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,503,6,0.24111675126903553,0.6938775510204082,0.12162162162162161,2000,3.8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1206,7,0.23350253807106597,0.7346938775510204,0.13513513513513511,2000,4.4,0.01,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,2005,8,0.25126903553299496,0.673469387755102,0.16216216216216214,2000,3.8,0.35,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1166,9,0.3096446700507614,0.5204081632653061,0.09459459459459459,1918,2.3,1.02,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,943,10,0.3807106598984772,0.4489795918367347,0.06756756756756756,1839,2.8,1.48,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1117,11,0.4543147208121827,0.3979591836734694,0.17567567567567569,1873,3.7,2.06,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1238,12,0.4873096446700508,0.3163265306122449,0.06756756756756756,1994,1.6,2.4,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1303,13,0.5126903553299492,0.2857142857142857,0.17567567567567569,2000,1,2.25,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1358,14,0.5126903553299492,0.24489795918367346,0.2027027027027027,2000,-1,1.8,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1502,15,0.5228426395939086,0.2653061224489796,0.16216216216216214,2000,0.4,1.76,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1603,16,0.5152284263959391,0.25510204081632654,0.24324324324324323,2000,-0.3,1.15,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,2127,17,0.5076142131979695,0.2857142857142857,0.09459459459459459,2000,0.9,0.79,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,2787,18,0.4593908629441625,0.3979591836734694,0.13513513513513511,2000,3.9,0.21,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,2150,19,0.416243654822335,0.42857142857142855,0.24324324324324323,2000,3.4,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1838,20,0.3934010152284264,0.45918367346938777,0.2972972972972973,2000,3.6,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1788,21,0.383248730964467,0.4897959183673469,0.35135135135135137,2000,4.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1636,22,0.3654822335025381,0.5,0.14864864864864866,2000,3.8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
08/10/2018,1196,23,0.34263959390862947,0.5612244897959183,0.06756756756756756,2000,4.6,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,643,0,0.42131979695431476,0.5408163265306123,0.12162162162162161,2000,6.9,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,144,1,0.42131979695431476,0.5816326530612245,0.2027027027027027,2000,8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,55,2,0.3654822335025381,0.9285714285714286,0.05405405405405406,402,12.9,0,4.5,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,90,3,0.36294416243654826,0.9693877551020408,0.13513513513513511,967,13.5,0,2.5,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,82,4,0.36294416243654826,0.9387755102040817,0.27027027027027023,714,13,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,152,5,0.34517766497461927,0.9081632653061225,0.36486486486486486,990,11.8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,441,6,0.3197969543147208,0.8775510204081632,0.25675675675675674,1430,10.3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1220,7,0.3121827411167513,0.8571428571428571,0.43243243243243246,1220,9.6,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,2082,8,0.29949238578680204,0.8163265306122449,0.5,1518,8.4,0.16,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1097,9,0.30456852791878175,0.7346938775510204,0.4459459459459459,1650,7,0.68,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,792,10,0.30456852791878175,0.6224489795918368,0.554054054054054,1981,4.6,0.86,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,914,11,0.3223350253807106,0.5102040816326531,0.4459459459459459,1999,2.5,1.61,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1006,12,0.3477157360406091,0.4387755102040816,0.45945945945945943,1980,1.3,1.65,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1015,13,0.36294416243654826,0.4387755102040816,0.48648648648648646,1995,1.8,1.86,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1041,14,0.3553299492385787,0.4387755102040816,0.37837837837837834,2000,1.5,1.13,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1171,15,0.3477157360406091,0.4489795918367347,0.527027027027027,2000,1.6,0.83,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1363,16,0.35025380710659904,0.4387755102040816,0.5,2000,1.4,0.74,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1775,17,0.33248730964467005,0.45918367346938777,0.4189189189189189,2000,1.4,0.62,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,2514,18,0.3096446700507614,0.45918367346938777,0.4189189189189189,2000,0.5,0.16,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1723,19,0.2868020304568528,0.5102040816326531,0.14864864864864866,2000,1.2,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1489,20,0.26903553299492383,0.4897959183673469,0.27027027027027023,2000,0,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1445,21,0.25126903553299496,0.5102040816326531,0.16216216216216214,2000,0,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,1255,22,0.23350253807106597,0.5612244897959183,0.12162162162162161,2000,0.6,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
10/10/2018,901,23,0.21573604060913706,0.5306122448979592,0.08108108108108107,2000,-0.8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,707,0,0.200507614213198,0.5408163265306123,0.12162162162162161,2000,-1.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,541,1,0.18527918781725888,0.6020408163265306,0.013513513513513514,2000,-0.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,341,2,0.18020304568527917,0.6530612244897959,0.12162162162162161,2000,0.7,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,218,3,0.1700507614213198,0.7244897959183674,0.13513513513513511,2000,1.8,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,145,4,0.16751269035532995,0.7040816326530612,0.12162162162162161,2000,1.3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,197,5,0.16751269035532995,0.7448979591836735,0.14864864864864866,2000,2,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,518,6,0.16751269035532995,0.6632653061224489,0.21621621621621623,2000,0.4,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1233,7,0.1598984771573604,0.6632653061224489,0.13513513513513511,2000,0.1,0.01,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,2000,8,0.17766497461928935,0.5714285714285714,0.4189189189189189,1971,-1.1,0.44,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1070,9,0.21319796954314724,0.5,0.35135135135135137,2000,-1.7,1.17,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,792,10,0.25888324873096447,0.4489795918367347,0.31081081081081074,1986,-1.5,1.8,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,926,11,0.2969543147208122,0.3673469387755102,0.581081081081081,2000,-2.9,2.28,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,967,12,0.3350253807106599,0.3163265306122449,0.5135135135135135,2000,-3.5,2.58,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1000,13,0.34263959390862947,0.32653061224489793,0.6756756756756757,1990,-2.9,2.56,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,991,14,0.3401015228426396,0.32653061224489793,0.6621621621621622,2000,-2.9,1.78,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1054,15,0.3299492385786802,0.3979591836734694,0.5,2000,-0.6,1.09,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1284,16,0.35025380710659904,0.3673469387755102,0.3918918918918919,2000,-1,0.98,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1685,17,0.3350253807106599,0.3673469387755102,0.48648648648648646,2000,-1.5,0.55,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,2378,18,0.30710659898477155,0.40816326530612246,0.3243243243243243,1854,-1.1,0.18,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1614,19,0.2817258883248731,0.4387755102040816,0.27027027027027023,2000,-1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1389,20,0.25888324873096447,0.46938775510204084,0.02702702702702703,2000,-0.9,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1398,21,0.23604060913705585,0.5306122448979592,0.2027027027027027,2000,0,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,1221,22,0.22335025380710663,0.5612244897959183,0.21621621621621623,2000,0.2,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
11/10/2018,857,23,0.21319796954314724,0.6122448979591837,0.2027027027027027,2000,1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,706,0,0.2081218274111675,0.6224489795918368,0.17567567567567569,2000,1.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,531,1,0.19289340101522842,0.6428571428571429,0.16216216216216214,2000,0.9,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,409,2,0.18020304568527917,0.6224489795918368,0.08108108108108107,2000,0,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,225,3,0.1649746192893401,0.7040816326530612,0.040540540540540536,1981,1.2,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,168,4,0.15736040609137056,0.7244897959183674,0.14864864864864866,2000,1.3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,183,5,0.15228426395939088,0.7346938775510204,0.17567567567567569,2000,1.3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,412,6,0.14720812182741116,0.6836734693877551,0.14864864864864866,2000,0.1,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1142,7,0.13451776649746192,0.7448979591836735,0.09459459459459459,2000,0.8,0.01,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1996,8,0.15228426395939088,0.6530612244897959,0.14864864864864866,1920,-0.3,0.42,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1106,9,0.2182741116751269,0.5102040816326531,0.10810810810810811,1785,-1.2,1.13,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,877,10,0.29441624365482233,0.40816326530612246,0.22972972972972971,1991,-1.5,1.77,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,959,11,0.3299492385786802,0.3877551020408163,0.36486486486486486,2000,-1,2.3,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1073,12,0.3730964467005076,0.3877551020408163,0.13513513513513511,1884,0.5,2.55,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1110,13,0.401015228426396,0.3673469387755102,0.2027027027027027,1888,0.7,2.59,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1187,14,0.4187817258883249,0.32653061224489793,0.18918918918918917,1841,-0.2,2.43,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1322,15,0.434010152284264,0.336734693877551,0.28378378378378377,1929,0.6,2.04,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1488,16,0.4289340101522842,0.3469387755102041,0.16216216216216214,1942,0.9,1.47,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1902,17,0.4137055837563452,0.3979591836734694,0.22972972972972971,1969,2.3,0.8,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,2618,18,0.36294416243654826,0.46938775510204084,0.17567567567567569,2000,2.8,0.16,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1804,19,0.32690355329949244,0.5102040816326531,0.18918918918918917,2000,2.7,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1440,20,0.29949238578680204,0.5408163265306123,0.2027027027027027,2000,2.5,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1292,21,0.27918781725888325,0.6122448979591837,0.14864864864864866,1995,3.5,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,1347,22,0.26649746192893403,0.6326530612244898,0.16216216216216214,2000,3.5,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
12/10/2018,940,23,0.2487309644670051,0.673469387755102,0.06756756756756756,1979,3.7,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
13/10/2018,835,0,0.23096446700507614,0.7040816326530612,0.12162162162162161,1885,3.7,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
13/10/2018,739,1,0.21573604060913706,0.7142857142857143,0.02702702702702703,1856,3.3,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
13/10/2018,512,2,0.20304568527918782,0.7551020408163265,0.06756756756756756,1786,3.6,0,0,0,Autumn,No Holiday,Yes,0,0,1,0
